id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
79452172;Финансовый аналитик;Финансовый аналитик;Москва;ANCOR;;excel;От 1 года до 3 лет;2023-04-25;140000;;RUR
79819569;Финансовый аналитик;Финансовый менеджер / аналитик;Москва;СБЕР;;;От 3 до 6 лет;2023-04-26;;;
79014832;Финансовый аналитик;Финансовый менеджер/Аналитик;Москва;Юрент;;план-фактный анализ бюджета, анализ финансовых показателей, подготовка презентаций, анализ текущих финансовых показателей, финансовое планирование, ms sql, ms powerpoint, финансовый анализ, отчетность, бюджетирование;От 1 года до 3 лет;2023-04-27;100000;130000;RUR
77234673;Финансовый аналитик;Старший финансовый аналитик;Москва;Группа ВИС;;1c erp, финансовая отчетность, моделирование;От 1 года до 3 лет;2023-04-20;240000;;RUR
78524179;Финансовый аналитик;Финансовый аналитик;Москва;Яндекс;;финансовый анализ, план-фактный анализ бюджета, ms excel, расходы на персонал, hr процессы;Более 6 лет;2023-04-20;;;
68581636;Финансовый аналитик;Financial Analyst;Москва;BIG;;финансовый анализ, анализ текущих финансовых показателей, внешний финансовый аудит, analytical skills, ms excel;От 1 года до 3 лет;2023-04-28;;;
79318117;Финансовый аналитик;Финансовый аналитик;Москва;Х5 Group;;;От 1 года до 3 лет;2023-04-14;;;
79516558;Финансовый аналитик;Финансовый аналитик;Москва;Factory5;;финансовый анализ, экономический анализ, экономическое моделирование;От 1 года до 3 лет;2023-04-19;;;
79383639;Финансовый аналитик;Ведущий финансовый аналитик;Москва;ГК Gagarin.Bergen.Gambit;;управленческий учет, управленческая отчетность, формирование бюджета, регламентированный учет;От 3 до 6 лет;2023-04-17;;;
79443343;Финансовый аналитик;"Финансовый аналитик / экономист команды ""Управление жизненным циклом клиента""";Москва;Банк ВТБ (ПАО);;финансовый анализ, работа с большим объемом информации, аналитическое мышление, бюджетирование, экономический анализ, ms excel, анализ бизнес показателей, составление бизнес-плана;От 1 года до 3 лет;2023-04-18;;;
79278996;Финансовый аналитик;Финансовый аналитик HR-расходов;Москва;Яндекс;;бюджетирование фот, финансовый анализ, бюджетирование, oracle hyperion, план-фактный анализ бюджета, анализ текущих финансовых показателей, анализ финансовых показателей, анализ затрат, бюджетирование и планирование, excel, работа с большим объемом информации, сводные таблицы, анализ данных, p&l;От 3 до 6 лет;2023-04-13;;;
77419710;Финансовый аналитик;Senior Financial Analyst (Commercial finance);Москва;Черкизово, Группа предприятий;;;От 3 до 6 лет;2023-04-26;;;
79856819;Финансовый аналитик;Руководитель направления финансового анализа;Москва;Почта Банк;;oracle pl/sql, vba, уверенный пользователь ms office, финансы, формирование управленческой отчетности, рсбу;От 1 года до 3 лет;2023-04-27;;;
76339757;Финансовый аналитик;Ведущий специалист по МСФО и финансовому анализу;Москва;Global Ports Management;;;От 3 до 6 лет;2023-04-27;;;
78690993;Финансовый аналитик;Финансовый советник \ аналитик проектов ИТ Розничного бизнеса;Москва;Банк ВТБ (ПАО);;sap, office, формирование бюджета, управление проектами, управление процессами, анализ затрат;От 3 до 6 лет;2023-04-28;;;
76928376;Финансовый аналитик;Senior reporting finance analyst (maternity leave);Москва;Reckitt;;;От 3 до 6 лет;2023-04-25;;;
79769257;Финансовый аналитик;Financial Analyst (Optimization);Москва;Emerging Travel Group (Ostrovok.ru, B2B.Ostrovok, RateHawk, ZenHotels);;financial analysis, ms excel, бизнес-анализ, agile project management, автоматизация процессов, презентационные навыки, python, sql, business english;От 1 года до 3 лет;2023-04-25;;;
79741866;Финансовый аналитик;Financial Analyst;Москва;Яндекс;;management reporting, financial analysis, financial management, budgeting, reporting, analytical skills, financial planning, corporate finance;Более 6 лет;2023-04-24;;;
